,type,price,private_owner,floor_built,floor,bedrooms,bathrooms,second_hand,lift,garage_included,furnished,equipped_kitchen,fitted_wardrobes,air_conditioning,terrace,balcony,storeroom,swimming_pool,district,subdistrict,postalcode,last_update,Street,latitude,longitude
4689,Flat,1050,0,75,2.0,3,1,1,1,0,1,1,1,0,0,0,0,0,Carabanchel,Opañel,28019.0,September,Calle del General Martín Cerezo,40.395619,-3.71948
4690,Flat,720,0,46,0.0,1,1,1,1,0,1,1,0,0,0,0,0,0,Carabanchel,Puerta Bonita,28025.0,November,Calle de Eugenia de Montijo,40.3758497,-3.7506837
4691,Flat,1200,1,71,2.0,2,1,1,1,1,1,1,1,1,1,0,0,0,Carabanchel,San Isidro,28019.0,September,Calle de Urgel,40.3931071,-3.7260124
4692,Flat,695,0,58,1.0,1,1,1,1,0,0,0,1,0,1,0,0,0,Carabanchel,Puerta Bonita,28025.0,November,Calle Nuestra Señora de la Antigua,40.3768176,-3.74158
4693,Flat,1100,0,85,3.0,4,1,1,1,0,1,1,1,0,0,0,0,0,Carabanchel,Opañel,28019.0,September,Calle del General Martín Cerezo,40.395619,-3.71948
4694,Flat,1050,0,75,2.0,3,1,1,1,0,1,1,1,0,0,0,0,0,Carabanchel,Opañel,28028.0,September,,,
4695,Flat,850,0,69,1.0,2,1,1,1,0,1,1,1,0,0,0,0,0,Carabanchel,Opañel,,September,Calle del General Ricardos,40.3886581,-3.7314962
4696,Flat,1090,0,60,1.0,1,1,1,1,0,1,1,0,0,0,0,0,0,Carabanchel,Comillas,28019.0,October,,,
4697,Flat,790,0,54,3.0,2,1,1,1,0,1,1,0,0,0,1,0,0,Carabanchel,San Isidro,,November,Calle del Doctor Zofio,40.3950579,-3.7383682
4698,Studio,850,0,45,1.0,0,1,1,1,0,1,1,1,1,0,0,0,0,Carabanchel,Comillas,28019.0,September,Iglesia Cristiana Adventista del Séptimo Día. Madrid Noviciado de Horeb,40.3947876,-3.7076992
4699,Flat,950,0,61,0.0,1,1,1,1,0,1,1,1,1,0,0,0,0,Carabanchel,Comillas,28019.0,September,Iglesia Cristiana Adventista del Séptimo Día. Madrid Noviciado de Horeb,40.3947876,-3.7076992
4700,Flat,720,0,54,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,Carabanchel,San Isidro,28019.0,November,Calle de Rascón,40.395184,-3.7276473
4701,Flat,850,0,57,4.0,3,1,1,1,0,1,1,1,1,0,0,0,0,Carabanchel,Buena Vista,28044.0,October,,,
4702,Flat,1100,0,90,2.0,4,1,1,1,0,1,1,1,0,0,0,0,0,Carabanchel,Opañel,28019.0,November,Calle del General Martín Cerezo,40.395619,-3.71948
4703,Flat,1000,1,100,1.0,2,2,1,1,1,1,1,1,1,0,1,1,1,Carabanchel,Puerta Bonita,28025.0,September,Calle de la Pajarera Real,40.3817735,-3.7408589
4704,Flat,840,0,59,1.0,3,1,1,1,0,1,1,0,0,0,0,0,0,Carabanchel,Puerta Bonita,28025.0,November,Calle de María Odiaga,40.3747476,-3.7446399
4705,Flat,810,0,77,5.0,3,1,1,1,0,1,1,0,0,0,0,0,0,Carabanchel,Opañel,28019.0,October,Calle de Joaquín Martín,40.3951531,-3.7195738
4706,Flat,980,0,63,6.0,3,1,1,1,0,1,1,0,0,0,0,0,0,Carabanchel,Opañel,28019.0,November,Calle San Pantaleón,40.3931083,-3.7223483
4707,Flat,1450,0,120,2.0,3,2,1,1,1,1,1,1,1,1,0,1,1,Carabanchel,Pau de Carabanchel,28054.0,November,,,
4708,Flat,900,0,47,1.0,1,1,1,1,1,0,0,0,0,0,0,1,1,Carabanchel,Pau de Carabanchel,28054.0,September,,,
4709,Flat,800,1,55,3.0,1,1,1,1,1,1,1,1,0,0,0,0,1,Carabanchel,Pau de Carabanchel,28054.0,October,,,
4710,Flat,840,1,94,3.0,3,2,1,1,0,1,1,1,0,1,0,0,0,Carabanchel,Opañel,28019.0,November,Calle de Argüeso,40.3862606,-3.7258621
4711,Studio,650,0,35,,0,1,1,1,0,1,1,1,0,0,0,0,0,Carabanchel,Buena Vista,28044.0,October,,,
4712,Flat,1000,0,89,1.0,3,2,1,1,1,1,1,0,0,0,0,1,0,Carabanchel,Pau de Carabanchel,28054.0,November,,,
4713,Flat,1100,0,95,1.0,3,1,1,1,0,1,1,1,0,0,1,0,0,Carabanchel,Comillas,28019.0,October,,,
4714,Flat,1200,1,80,4.0,2,2,1,1,1,1,1,1,1,0,0,1,1,Carabanchel,Pau de Carabanchel,28054.0,October,,,
4715,Flat,920,0,65,4.0,3,1,1,1,0,1,1,0,0,0,0,0,0,Carabanchel,Puerta Bonita,,November,Calle de Belzunegui,40.3759225,-3.7390858
4716,Flat,1150,0,94,5.0,4,1,1,1,0,0,0,0,0,0,0,0,0,Carabanchel,Comillas,28019.0,October,Calle de Antonio Leyva,40.397427,-3.7155964
4717,Flat,590,1,35,1.0,1,1,1,1,0,1,1,1,1,0,0,0,0,Carabanchel,Puerta Bonita,28025.0,October,,,
4718,Flat,1100,1,68,6.0,3,1,1,1,0,1,1,1,0,0,0,0,0,Carabanchel,San Isidro,28019.0,November,Avenida del Manzanares,40.4000227,-3.721313
4719,Flat,1100,1,62,8.0,3,2,1,1,0,1,1,0,0,1,0,0,0,Carabanchel,Comillas,28019.0,October,47,40.3953997,-3.710456
4720,Flat,840,0,50,3.0,3,1,1,1,0,0,0,0,0,1,0,0,0,Carabanchel,San Isidro,28019.0,November,,,
4721,Flat,849,0,81,7.0,2,2,1,1,0,1,1,1,0,0,0,0,1,Carabanchel,Abrantes,,October,Calle de Cazalegas,40.3750642,-3.7262398
4722,Flat,720,1,40,0.0,1,1,1,1,0,1,1,1,1,0,0,0,0,Carabanchel,Opañel,28019.0,November,Calle de Eusebio Morán,40.3884432,-3.7202909
4723,Duplex,800,0,50,2.0,1,2,1,1,0,1,1,0,1,0,0,0,0,Carabanchel,San Isidro,,October,San Isidro,40.3970503,-3.7293542
4724,Flat,670,0,57,0.0,1,1,1,1,0,1,1,0,0,0,0,0,0,Carabanchel,Opañel,28019.0,October,Calle de Agustín Rodríguez Bonat,40.3939253,-3.7202232
4725,Flat,890,0,70,1.0,2,2,1,1,1,0,0,1,0,0,0,0,0,Carabanchel,Buena Vista,28044.0,October,,,
4726,Flat,950,1,90,2.0,2,1,1,1,1,1,1,1,0,0,0,1,1,Carabanchel,Pau de Carabanchel,28054.0,October,,,
4727,Flat,850,1,76,4.0,3,1,1,1,0,1,1,0,0,0,1,0,0,Carabanchel,Abrantes,28025.0,November,Calle Castelo Branco,40.3815733,-3.7267594
4728,Flat,999,0,50,2.0,2,1,1,1,0,1,1,1,1,1,0,0,0,Carabanchel,Comillas,28019.0,October,,,
4729,Flat,900,0,90,3.0,2,1,1,1,1,1,1,1,0,0,0,1,1,Carabanchel,Pau de Carabanchel,28054.0,October,,,
4730,Detached,3850,1,558,3.0,3,5,1,0,1,0,0,1,1,0,0,1,0,Carabanchel,Puerta Bonita,28025.0,October,Calle de Melisa,40.3828696,-3.741724
4731,Flat,725,0,59,4.0,1,1,1,1,0,1,1,1,0,1,0,0,0,Carabanchel,Puerta Bonita,,October,Calle del Camino Viejo de Leganés,40.3810551,-3.7313125
4732,Flat,1500,0,160,4.0,4,2,1,1,0,1,1,1,0,0,0,0,0,Carabanchel,San Isidro,28019.0,October,32,40.395924050000005,-3.7195800791341
4733,Flat,750,0,55,0.0,1,1,1,1,0,1,1,1,1,0,0,0,0,Carabanchel,Opañel,28019.0,October,Calle Julio Domingo,40.3862446,-3.7216435
4734,Flat,860,0,55,3.0,3,1,1,1,0,1,1,1,0,0,0,0,0,Carabanchel,Puerta Bonita,28025.0,November,,,
4735,Studio,675,0,31,1.0,0,1,1,1,0,0,0,1,0,0,0,0,0,Carabanchel,Buena Vista,28044.0,November,,,
4736,Flat,850,0,65,1.0,3,1,1,1,0,0,0,0,0,1,0,0,0,Carabanchel,Abrantes,28025.0,November,Calle de Ana Albí,40.3811157,-3.7288806
4737,Flat,975,1,100,1.0,3,2,1,1,0,1,1,1,1,0,1,0,0,Carabanchel,Opañel,28019.0,October,,,
4738,Flat,800,0,54,4.0,2,1,1,1,0,0,0,0,1,0,0,0,0,Carabanchel,Vista Alegre,28047.0,October,Farmacia - Calle Parque Eugenia de Montijo 80,40.3796974,-3.7515458
4739,Flat,900,0,98,1.0,2,2,1,1,1,1,1,1,1,0,0,0,1,Carabanchel,Buena Vista,28044.0,November,,,
4740,Flat,780,1,51,4.0,1,1,1,1,1,1,1,1,1,0,0,1,1,Carabanchel,Pau de Carabanchel,28054.0,November,,,
4741,Flat,800,0,70,3.0,2,1,1,1,0,1,1,0,0,0,0,0,0,Carabanchel,Opañel,28019.0,November,Calle del Radio,40.3923763,-3.7230275
4742,Flat,750,1,50,2.0,2,1,1,1,0,1,1,0,1,0,1,0,0,Carabanchel,Puerta Bonita,28025.0,October,,,
4743,Flat,850,0,61,,1,1,1,1,1,1,1,1,1,0,0,1,0,Carabanchel,Pau de Carabanchel,28054.0,October,,,
4744,Flat,1200,0,71,1.0,3,1,1,1,0,1,1,1,1,1,0,0,0,Carabanchel,Comillas,28019.0,November,47,40.3953997,-3.710456
4745,Flat,910,0,66,4.0,2,1,1,1,0,1,1,0,1,0,0,0,0,Carabanchel,San Isidro,,October,San Isidro,40.3970503,-3.7293542
4746,Flat,800,0,55,3.0,2,1,1,1,0,1,1,0,1,1,0,1,0,Carabanchel,Puerta Bonita,28025.0,October,Calle de Zarapitos,40.3778345,-3.7428686
4747,Flat,725,0,41,0.0,1,1,1,1,0,1,1,1,0,0,0,0,0,Carabanchel,Puerta Bonita,,November,Calle de Eugenia de Montijo,40.3758497,-3.7506837
4748,Flat,800,1,90,4.0,2,2,1,1,1,1,1,1,0,0,0,1,0,Carabanchel,Puerta Bonita,28025.0,October,Calle Nuestra Señora de la Antigua,40.3768176,-3.74158
4749,Flat,795,0,45,1.0,2,1,1,1,0,1,1,1,0,0,1,0,0,Carabanchel,San Isidro,28019.0,October,Calle de Brihuega,40.3942702,-3.7350775
4750,Flat,899,0,97,2.0,3,1,1,1,0,1,1,1,1,0,0,0,0,Carabanchel,Vista Alegre,,October,Vista Alegre,40.3877922,-3.7396538
4751,Flat,1000,0,67,2.0,3,1,1,1,0,1,1,0,0,0,0,0,0,Carabanchel,Vista Alegre,28025.0,October,Calle de Dolores Armengot,40.3855669,-3.7424024
4752,Flat,850,1,105,0.0,2,1,1,1,1,1,1,1,0,0,0,1,1,Carabanchel,Pau de Carabanchel,28054.0,November,,,
4753,Flat,650,0,50,1.0,2,1,1,1,0,1,1,0,0,0,0,1,0,Carabanchel,Buena Vista,,November,,,
4754,Flat,1125,0,58,4.0,3,1,1,1,0,1,1,0,0,0,0,0,0,Carabanchel,Opañel,28019.0,October,Calle del Arroyo Opañel,40.3877229,-3.7198674
4755,Flat,850,1,63,1.0,2,1,1,1,0,1,1,1,1,0,0,0,0,Carabanchel,Puerta Bonita,28044.0,October,Calle de la Chirivita,40.3737766,-3.7453255
4756,Flat,1150,1,100,3.0,3,1,1,1,0,1,1,1,1,1,0,0,0,Carabanchel,Comillas,28019.0,November,59,40.3946707,-3.708911
4757,Penthouse,1380,0,100,8.0,2,2,1,1,1,1,1,1,1,1,0,1,1,Carabanchel,Pau de Carabanchel,28054.0,October,,,
4758,Flat,1100,1,106,6.0,2,2,1,1,1,1,1,1,0,1,0,1,1,Carabanchel,Pau de Carabanchel,28054.0,November,,,
4759,Flat,1200,1,105,6.0,3,2,1,1,1,1,1,1,1,0,0,0,1,Carabanchel,Abrantes,,November,Abrantes,40.3813279,-3.7274551
4760,Flat,775,1,45,3.0,1,1,1,1,0,1,1,1,1,1,0,0,0,Carabanchel,Opañel,28019.0,November,,,
4761,Flat,870,1,65,2.0,2,1,1,1,0,1,1,1,0,1,1,0,0,Carabanchel,Comillas,28019.0,October,29,40.3906186,-3.7116842
4762,Flat,725,1,65,2.0,1,1,1,1,0,1,1,1,0,0,0,0,0,Carabanchel,Opañel,28019.0,November,Calle Josefa Fernández Buterga,40.3916046,-3.7188248
4763,Penthouse,1200,0,115,6.0,2,2,1,1,1,1,1,1,1,1,0,1,1,Carabanchel,Pau de Carabanchel,28054.0,November,,,
4764,Flat,500,0,26,1.0,1,1,1,1,0,1,1,0,0,0,0,0,0,Carabanchel,Puerta Bonita,,November,Puerta Bonita,40.3813279,-3.7397504
4765,Flat,850,0,80,4.0,2,1,1,1,0,1,1,0,0,0,0,0,0,Carabanchel,Puerta Bonita,28025.0,November,Paseo de los Castellanos,40.376524,-3.7471218
4766,Flat,900,0,75,10.0,2,2,1,1,0,1,1,0,1,0,0,0,1,Carabanchel,Abrantes,,November,Abrantes,40.3813279,-3.7274551
4767,Flat,1200,0,57,2.0,2,1,1,0,0,1,1,0,1,0,0,0,0,Carabanchel,Comillas,28019.0,November,Calle Vicente Martín Arias,40.3958453,-3.7126781
4768,Flat,900,0,70,2.0,2,1,1,1,0,1,1,1,0,1,0,0,0,Carabanchel,Vista Alegre,28025.0,November,Calle de la Amistad,40.3896426,-3.7391569
4769,Flat,1000,1,80,2.0,3,1,1,1,0,1,1,1,1,1,1,0,0,Carabanchel,Vista Alegre,28047.0,November,Calle de Guabairo,40.3866031,-3.7454721
4770,Penthouse,1200,0,99,3.0,3,2,1,1,0,1,1,1,0,1,0,0,0,Carabanchel,Opañel,28019.0,November,Calle de los Hermanos del Moral,40.3938382,-3.7211172
4771,Flat,900,0,75,10.0,2,2,1,1,1,1,1,1,1,0,0,0,1,Carabanchel,Abrantes,28025.0,November,Farmacia - Calle Cazalegas 5,40.3742211,-3.725988
4772,Flat,770,0,70,3.0,1,1,1,1,0,1,1,1,0,1,0,0,0,Carabanchel,Puerta Bonita,28025.0,November,Calle de Julio Antonio,40.3830951,-3.7317284
4773,Flat,780,1,70,4.0,2,1,1,1,0,1,1,1,1,1,0,0,0,Carabanchel,Vista Alegre,28025.0,November,Calle de Eduardo Morales,40.3872187,-3.7375764
4774,Flat,900,0,75,10.0,2,2,1,1,1,1,1,1,0,0,0,0,0,Carabanchel,Abrantes,28025.0,November,Calle de Cazalegas,40.3750642,-3.7262398
4775,Flat,800,0,50,2.0,1,1,1,1,0,1,1,1,1,0,0,0,0,Carabanchel,San Isidro,28019.0,November,,,
4776,Flat,750,0,50,,1,1,1,1,1,1,1,0,0,0,0,1,1,Carabanchel,Pau de Carabanchel,28054.0,November,,,
4777,Flat,990,0,120,6.0,3,2,1,1,0,0,0,1,0,1,1,0,0,Carabanchel,Abrantes,28025.0,November,Cº Viejo Leganés - Carcastillo,40.3787848,-3.732932
4778,Studio,560,0,29,0.0,0,1,1,1,0,1,1,0,0,0,0,0,0,Carabanchel,Opañel,28019.0,November,Glorieta del Valle de Oro,40.3885246,-3.73119962159894
4779,Flat,900,0,84,0.0,2,1,1,1,0,1,1,1,0,0,0,0,0,Carabanchel,Comillas,28019.0,November,Calle Condes de Barcelona,40.3952583,-3.7149432
4780,Flat,700,0,65,,3,1,1,1,0,1,1,0,1,1,0,0,0,Carabanchel,Buena Vista,,November,,,
4781,Flat,870,0,50,1.0,2,1,1,1,0,1,1,0,0,1,0,0,0,Carabanchel,Comillas,28019.0,November,,,
4782,Flat,1100,0,89,4.0,3,1,1,1,1,1,1,1,1,1,0,0,0,Carabanchel,Opañel,28019.0,November,Calle de Jacinto Verdaguer,40.3955225,-3.7175428
4783,Flat,850,0,78,3.0,2,2,1,1,1,1,1,1,1,1,0,1,1,Carabanchel,Puerta Bonita,28025.0,November,,,
4784,Flat,750,0,57,,3,1,1,1,0,1,1,0,0,0,0,0,0,Carabanchel,Vista Alegre,28025.0,November,Calle de Nájera,40.3833465,-3.746597
4785,Flat,850,1,75,5.0,2,1,1,1,0,1,1,0,0,0,0,0,0,Carabanchel,San Isidro,28019.0,November,,,
4786,Flat,850,0,73,2.0,2,1,1,1,0,1,1,1,1,1,0,0,0,Carabanchel,Comillas,28019.0,November,Calle de Antonio Leyva,40.397427,-3.7155964
4787,Flat,850,0,65,3.0,2,1,1,1,0,1,1,0,1,0,0,0,0,Carabanchel,San Isidro,28019.0,November,,,
4788,Flat,1200,0,127,1.0,4,2,1,1,0,1,1,0,1,1,0,0,0,Carabanchel,Vista Alegre,,November,Vista Alegre,40.3877922,-3.7396538
4789,Penthouse,1320,1,101,3.0,2,2,1,1,1,1,1,1,1,1,0,1,1,Carabanchel,Opañel,28019.0,November,Calle de Antoñita Jiménez,40.3899479,-3.7175359
4790,Flat,850,1,75,1.0,3,1,1,1,0,1,1,0,0,0,0,0,0,Carabanchel,Abrantes,28025.0,November,,,
4791,Flat,1080,1,60,5.0,1,1,1,1,1,1,1,1,1,0,0,1,1,Carabanchel,San Isidro,28019.0,November,,,
4792,Flat,815,1,42,4.0,1,1,1,1,1,1,1,1,1,0,0,1,1,Carabanchel,San Isidro,28019.0,November,Calle del General Ricardos,40.3963895,-3.7183351
4793,Flat,1200,1,100,3.0,3,2,1,1,1,1,1,1,0,0,0,1,1,Carabanchel,Abrantes,28025.0,November,,,
4794,Flat,700,1,55,1.0,1,1,1,1,0,1,1,1,1,0,0,0,0,Carabanchel,Opañel,28019.0,November,Calle de Santa Flora,40.3873032,-3.7182215
4795,Flat,700,1,55,1.0,1,1,1,1,0,1,1,1,1,0,0,0,0,Carabanchel,Opañel,28019.0,November,Calle de Santa Flora,40.3873032,-3.7182215
4796,Flat,800,1,86,,2,2,1,1,0,1,1,1,0,0,1,1,0,Carabanchel,Buena Vista,28044.0,November,,,
4797,Flat,800,0,65,,2,1,1,1,0,1,1,0,1,0,0,0,0,Carabanchel,Comillas,,November,Calle Inmaculada Concepción,40.393221,-3.7121404
4798,Flat,850,1,57,1.0,1,1,1,1,0,1,1,0,1,0,1,1,1,Carabanchel,Opañel,28019.0,November,Calle de Belmonte de Tajo,40.3925476,-3.7197688
4799,Flat,1100,1,82,5.0,2,2,1,1,1,1,1,1,1,0,1,1,1,Carabanchel,Pau de Carabanchel,28054.0,November,,,
4800,Flat,900,1,90,10.0,3,2,1,1,0,1,1,1,1,1,0,1,0,Puente de Vallecas,Palomeras sureste,28018.0,November,Calle de Fuente de Piedra,40.3827766,-3.6405642
4801,Flat,820,1,60,1.0,2,1,1,1,0,1,1,0,1,1,1,0,0,Puente de Vallecas,Palomeras sureste,28018.0,November,32,40.38328745,-3.647612393462266
4802,Flat,800,0,83,2.0,2,1,1,1,0,1,1,0,0,0,0,0,0,Puente de Vallecas,San Diego,28053.0,November,,,
4803,Studio,475,0,39,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,Puente de Vallecas,San Diego,28053.0,November,Calle Tajos Altos,40.3952416,-3.6670161
4804,Studio,670,0,42,0.0,0,1,1,1,0,0,0,1,1,0,0,0,0,Puente de Vallecas,San Diego,,November,,,
4805,Flat,750,0,47,1.0,2,1,1,1,0,1,1,0,0,0,0,0,0,Puente de Vallecas,San Diego,28053.0,November,Calle del Puerto de Arlabán,40.3853888,-3.6683344
4806,Flat,750,0,50,,2,1,1,1,0,0,0,0,1,0,0,0,0,Puente de Vallecas,Portazgo,28018.0,November,Calle Puerto de Somiedo,40.3894666,-3.6482376
4807,Flat,890,0,77,0.0,3,1,1,1,0,1,1,1,1,1,0,0,0,Puente de Vallecas,Entrevías,28053.0,November,Calle de la Reguera de Tomateros,40.3710229,-3.6573938
4808,Flat,800,0,60,1.0,2,1,1,1,0,1,1,1,1,0,0,0,0,Puente de Vallecas,San Diego,28053.0,November,Calle de Mariano Benlliure,40.3867478,-3.6699226
4809,Flat,600,0,45,0.0,2,1,1,1,0,1,1,0,1,1,0,0,0,Puente de Vallecas,Numancia,28038.0,November,Calle González de Soto,40.4002491,-3.6628223
4810,Flat,950,0,67,2.0,3,2,1,1,0,1,1,0,0,1,1,0,0,Puente de Vallecas,Portazgo,,November,Avenida de la Albufera,40.3906182,-3.6473043
4811,Flat,800,0,50,2.0,2,1,1,1,0,1,1,1,0,0,1,0,0,Puente de Vallecas,San Diego,28053.0,November,Calle de Peña Gorbea,40.3953891,-3.666911
4812,Flat,800,0,60,2.0,1,1,1,1,0,1,1,0,1,0,0,0,0,Puente de Vallecas,Portazgo,,November,Portazgo,40.3914367,-3.6481261
4813,Penthouse,850,0,68,3.0,1,1,1,1,0,1,1,0,0,1,0,0,0,Puente de Vallecas,San Diego,,November,,,
4814,Flat,795,0,76,1.0,2,1,1,1,1,0,0,0,0,0,0,0,0,Puente de Vallecas,Numancia,28038.0,October,El Paso,40.3991522,-3.6596353
4815,Flat,600,0,42,0.0,1,1,1,1,0,1,1,0,0,0,0,0,0,Puente de Vallecas,San Diego,,November,,,
4816,Flat,725,0,50,,2,1,1,1,0,1,1,0,1,1,0,0,0,Puente de Vallecas,Portazgo,28038.0,November,Calle Pont de Molins,40.3917528,-3.6453554
4817,Flat,840,0,75,4.0,3,1,1,1,0,1,1,0,0,1,0,0,0,Puente de Vallecas,Palomeras sureste,28018.0,November,Calle Mijas,40.3840943,-3.6391972
4818,Flat,950,1,85,1.0,3,2,1,1,1,1,1,1,1,0,0,0,0,Puente de Vallecas,Palomeras Bajas,28018.0,November,19,40.380371800000006,-3.660229308445955
4819,Flat,720,0,50,2.0,2,1,1,1,0,1,1,1,0,0,0,0,0,Puente de Vallecas,Numancia,28038.0,November,,,
4820,Duplex,1100,0,120,3.0,2,2,1,1,1,1,1,1,1,1,0,0,0,Puente de Vallecas,San Diego,28053.0,November,,,
4821,Flat,800,0,74,1.0,2,1,1,1,0,1,1,0,0,1,0,1,0,Puente de Vallecas,Numancia,28038.0,November,,,
4822,Flat,725,0,35,1.0,1,1,1,1,0,1,1,1,0,0,0,0,0,Puente de Vallecas,San Diego,28053.0,November,,,
4823,Flat,750,0,50,4.0,2,1,1,1,0,1,1,0,0,0,0,0,0,Puente de Vallecas,Entrevías,28053.0,November,Calle de Calero Pita,40.3824703,-3.6706387
4824,Flat,825,0,41,1.0,1,1,1,1,0,1,1,1,1,1,0,0,0,Puente de Vallecas,San Diego,28053.0,November,,,
4825,Flat,720,0,40,2.0,2,1,1,1,0,1,1,0,0,0,0,0,0,Puente de Vallecas,San Diego,28053.0,November,Calle de García Llamas,40.3861559,-3.6690568
4826,Flat,850,0,56,5.0,1,1,1,1,1,1,1,1,0,0,0,1,1,Puente de Vallecas,Palomeras sureste,28031.0,October,Calle de la Maquinilla,40.3805182,-3.6372846
4827,Flat,1250,0,121,1.0,3,2,1,1,0,1,1,1,1,0,1,0,0,Puente de Vallecas,Palomeras Bajas,28018.0,October,Calle de Carlos Martín Álvarez,40.3886333,-3.6641537
4828,Flat,920,0,62,2.0,2,1,1,1,0,0,0,1,0,0,0,0,0,Puente de Vallecas,Numancia,28038.0,November,Calle Risco de Peloche,40.3937125,-3.6559059
4829,Flat,790,0,70,1.0,2,1,1,1,1,0,0,0,0,0,0,0,0,Puente de Vallecas,Palomeras Bajas,28018.0,October,Calle Historias de la Radio,40.3804953,-3.6562753
4830,Flat,1250,0,121,1.0,3,2,1,1,0,1,1,1,1,1,0,0,1,Puente de Vallecas,Palomeras Bajas,,November,Palomeras Bajas,40.3853367,-3.6579829
4831,Flat,700,0,37,1.0,1,1,1,1,0,1,1,1,0,0,0,1,0,Puente de Vallecas,San Diego,28053.0,November,,,
4832,Flat,650,1,70,1.0,2,1,1,1,0,1,1,0,0,0,1,0,0,Puente de Vallecas,Numancia,28038.0,November,Calle Puerto de Canencia,40.4004469,-3.6586634
4833,Flat,1000,0,85,1.0,3,2,1,1,0,1,1,0,0,0,0,0,0,Puente de Vallecas,Palomeras Bajas,,October,Palomeras Bajas,40.3853367,-3.6579829
4834,Flat,760,0,58,4.0,2,1,1,1,0,0,0,0,0,1,0,0,0,Puente de Vallecas,Palomeras sureste,28018.0,November,,,
4835,Flat,760,0,42,3.0,2,1,1,1,0,1,1,0,1,0,0,0,0,Puente de Vallecas,San Diego,28053.0,November,Calle de Alfredo Castro Camba,40.3864463,-3.6694815
4836,Flat,840,0,61,3.0,3,1,1,1,0,1,1,1,0,1,0,0,0,Puente de Vallecas,Palomeras sureste,28018.0,November,,,
4837,Flat,1100,0,68,5.0,2,2,1,1,1,1,1,1,1,0,0,1,1,Puente de Vallecas,Palomeras sureste,28031.0,October,Calle de la Maquinilla,40.3805182,-3.6372846
4838,Flat,1000,0,54,3.0,1,1,1,1,0,1,1,1,1,0,0,1,1,Puente de Vallecas,Palomeras sureste,28031.0,October,Calle de la Maquinilla,40.3805182,-3.6372846
4839,Terraced,820,0,59,,2,1,1,0,0,0,0,0,0,1,0,0,0,Puente de Vallecas,Entrevías,28053.0,November,,,
4840,Flat,840,0,61,3.0,3,1,1,1,0,1,1,0,0,1,0,1,0,Puente de Vallecas,Palomeras sureste,28018.0,November,,,
4841,Flat,1200,1,100,2.0,3,1,1,1,0,1,1,1,1,1,1,1,0,Puente de Vallecas,Entrevías,28053.0,September,96,40.3777403,-3.663649025569061
4842,Flat,1200,1,60,1.0,3,1,1,1,1,1,1,1,1,0,0,1,0,Puente de Vallecas,San Diego,28053.0,September,,,
4843,Flat,755,0,41,2.0,1,1,1,1,0,1,1,1,1,0,1,0,0,Puente de Vallecas,San Diego,28053.0,November,,,
4844,Penthouse,1399,1,102,7.0,3,2,1,1,0,1,1,1,1,0,0,0,0,Puente de Vallecas,Palomeras sureste,28018.0,October,Avenida de Buenos Aires,40.3790507,-3.6527833
4845,Studio,900,1,45,1.0,0,1,1,1,0,1,1,1,1,0,1,0,0,Puente de Vallecas,Entrevías,28053.0,September,Calle Cardeñosa,40.3832514,-3.6720097
4846,Flat,1800,1,77,3.0,2,1,1,1,0,0,0,1,1,0,1,0,0,Puente de Vallecas,Numancia,28038.0,November,,,
4847,Flat,550,0,35,0.0,1,1,1,1,0,1,1,0,0,0,0,0,0,Puente de Vallecas,Portazgo,28018.0,November,,,
4848,Flat,620,0,36,0.0,2,1,1,1,0,1,1,0,0,0,0,0,0,Puente de Vallecas,San Diego,28053.0,November,Calle Puerto de Almansa,40.3921234,-3.6702344
4849,Flat,800,1,50,0.0,2,1,1,1,0,1,1,0,0,0,0,0,0,Puente de Vallecas,San Diego,28053.0,October,,,
4850,Flat,1025,1,60,1.0,2,1,1,1,0,1,1,1,1,0,0,0,0,Puente de Vallecas,San Diego,28053.0,October,Calle Sierra de Monchique,40.3925319,-3.6669002
4851,Flat,750,0,70,2.0,2,1,1,1,0,1,1,0,0,1,0,0,0,Puente de Vallecas,Numancia,,July,Calle de Pío Felipe,40.3983511,-3.6475093
4852,Flat,950,1,121,3.0,4,1,1,1,0,1,1,1,0,0,1,0,0,Puente de Vallecas,Numancia,28038.0,September,39,40.3968129,-3.66571050182094
4853,Flat,725,0,41,2.0,2,1,1,1,0,0,0,0,0,0,0,0,0,Puente de Vallecas,San Diego,28018.0,November,Travesía Doctor Sánchez,40.3816921,-3.6656379
4854,Flat,800,0,40,3.0,1,1,1,1,0,1,1,0,1,0,0,0,0,Puente de Vallecas,San Diego,,October,Calle de Antonia Calas,40.3974978,-3.6689652
4855,Flat,850,0,101,2.0,1,1,1,1,1,1,1,1,1,0,0,1,0,Puente de Vallecas,Numancia,28038.0,November,,,
4856,Flat,900,0,63,2.0,2,1,1,1,0,1,1,0,1,0,0,1,0,Puente de Vallecas,Numancia,28038.0,November,Calle de la Garganta de Aisa,40.4039666,-3.6602285
4857,Flat,725,1,55,1.0,1,1,1,1,0,1,1,1,0,0,0,0,0,Puente de Vallecas,Numancia,28038.0,November,39,40.3995954,-3.663492516603056
4858,Flat,830,0,54,1.0,3,1,1,1,0,1,1,0,0,1,0,0,0,Puente de Vallecas,Palomeras Bajas,,November,Calle de Martínez de la Riva,40.382821,-3.6633151
