,floor_built,subdistrict,bathrooms,floor,district,bedrooms,air_conditioning,fitted_wardrobes,garage_included,private_owner,balcony
4585,50,895.4715227311139,1,4,1090.8186581037687,2,0,0,0,0,0
3342,95,1015.3455235698771,2,3,1065.5090123520292,2,1,1,1,0,0
821,37,1445.3545932406842,1,3,1640.7201765841617,0,0,1,1,1,0
4281,80,1098.8428903756871,1,2,1233.6969424440695,3,0,0,0,0,1
1478,61,1407.1886090924454,1,1,1919.137486048757,2,0,1,1,0,1
2666,90,1244.946101173764,2,3,1557.649671927716,2,0,0,0,0,0
165,80,1310.5436387571938,1,7,1924.735143390946,1,1,1,0,0,0
3165,75,1734.2144629054412,1,1,1557.649671927716,2,1,1,0,1,0
1774,109,2326.721192006667,2,2,2161.0284695868604,2,1,1,1,1,1
3044,31,1933.6920478837662,1,2,1557.649671927716,1,1,0,0,0,0
7738,73,1092.0658272773367,1,2,1233.9589170661993,3,0,0,0,0,0
4994,75,1053.1316545546729,1,0,1028.447379222096,2,1,0,0,0,0
4082,90,1533.8078264476776,2,12,1233.6969424440695,2,1,1,1,0,0
2870,65,1361.382560606914,2,3,1557.649671927716,2,1,1,1,0,0
1996,133,2326.721192006667,2,5,2161.0284695868604,3,1,1,0,0,1
5750,195,2813.642519715502,4,5,2432.499556198407,4,0,1,1,0,0
599,60,2247.0750811056214,1,9,1924.735143390946,1,1,1,1,0,0
7089,168,1969.5944151832307,2,3,1848.1300723995475,4,1,1,0,0,1
6185,450,2427.254165072983,5,4,1629.642194242578,6,1,1,1,1,0
1914,185,2694.678683136039,2,7,2161.0284695868604,3,1,1,0,0,1
2173,60,1955.442642756042,1,3,2161.0284695868604,1,0,1,0,0,0
137,171,2041.757763015157,3,3,1924.735143390946,4,1,1,0,0,0
3575,78,1789.5492272735808,1,1,1773.2995514961183,2,1,1,1,1,0
3501,120,1860.2384333859775,2,4,1773.2995514961183,3,1,1,0,0,0
7789,110,1452.1381893977805,2,2,1233.9589170661993,3,1,1,1,1,0
6465,77,1250.938375599299,1,0,1629.642194242578,3,1,1,0,0,0
3128,80,1933.6920478837662,2,4,1557.649671927716,2,0,1,0,0,0
1024,80,1785.2131654554673,1,0,1640.7201765841617,2,1,1,1,0,0
2415,56,1303.80848653284,1,3,1301.7464633309805,1,0,0,0,0,0
201,142,1377.8023914145683,2,3,1924.735143390946,4,0,1,1,0,0
1194,125,2496.3070249563402,2,1,1919.137486048757,3,1,0,1,0,0
5377,100,2633.666621779537,2,2,2432.499556198407,2,1,1,0,0,0
732,156,1692.6263309109345,3,7,1640.7201765841617,4,1,1,1,0,0
7454,98,1643.224517225123,1,3,1848.1300723995475,3,0,1,0,0,1
637,70,2041.757763015157,1,3,1924.735143390946,1,1,1,0,0,0
4511,83,927.2953636414851,1,1,1005.9320210441978,3,1,1,0,1,0
315,150,1377.8023914145683,2,2,1924.735143390946,4,0,1,0,1,0
7020,200,2210.5592126265187,3,3,1848.1300723995475,3,0,0,0,0,0
3602,35,1860.2384333859775,1,20,1773.2995514961183,0,1,1,0,0,0
7516,55,1605.973354087283,1,3,1848.1300723995475,1,1,1,0,0,0
1109,54,1126.2792991217214,1,0,1640.7201765841617,1,1,1,0,0,0
7578,30,1822.6305171996403,1,1,1848.1300723995475,0,1,1,0,0,1
7652,29,1605.973354087283,1,0,1848.1300723995475,0,1,0,0,0,0
2696,40,1072.0970473494451,1,2,1557.649671927716,1,1,0,0,0,0
7803,40,1092.0658272773367,1,1,1233.9589170661993,1,1,1,1,0,1
1118,65,2014.3944721711568,1,2,1919.137486048757,2,0,0,0,1,0
2653,120,1331.2705710241676,2,2,1301.7464633309805,3,1,1,1,1,0
2318,59,961.4483322322429,1,2,948.176640496566,1,1,1,1,1,0
1304,160,2604.162396896911,3,1,1919.137486048757,4,1,1,1,1,0
17,60,2565.4046762527896,1,4,1924.735143390946,2,0,0,0,0,0
3286,131,1015.3455235698771,2,4,1065.5090123520292,4,0,1,1,0,0
7792,92,1105.059842979397,2,4,1233.9589170661993,2,1,1,1,0,0
4903,45,850.7745479127937,1,3,889.030233659284,2,0,0,0,0,0
5028,90,2223.5609729977564,2,4,2432.499556198407,2,1,1,0,0,0
853,98,1785.2131654554673,2,2,1640.7201765841617,2,1,1,1,1,0
3231,52,1361.382560606914,1,11,1557.649671927716,0,1,1,1,0,0
7459,50,1605.973354087283,1,4,1848.1300723995475,1,1,1,0,0,1
5916,190,1618.0971522731115,3,4,2432.499556198407,4,1,1,1,0,0
1002,97,1445.3545932406842,2,3,1640.7201765841617,3,1,1,1,0,0
6801,120,1605.973354087283,2,3,1848.1300723995475,2,1,1,1,0,1
5179,55,2223.5609729977564,1,0,2432.499556198407,2,0,1,0,0,0
236,53,2247.0750811056214,1,1,1924.735143390946,1,0,0,0,0,0
6535,60,1971.3293388921502,1,5,1848.1300723995475,1,1,1,0,0,0
3529,82,1184.3758531480348,1,3,1773.2995514961183,2,0,1,1,1,0
6230,60,1389.833228409667,1,5,1629.642194242578,1,0,1,1,0,0
2612,50,1313.6595473494451,1,3,1301.7464633309805,1,1,1,1,0,0
591,40,2041.757763015157,1,3,1924.735143390946,1,1,1,0,0,0
3618,89,1860.2384333859775,2,1,1773.2995514961183,3,1,1,0,0,1
6745,51,1971.3293388921502,1,1,1848.1300723995475,0,1,0,0,0,0
6546,65,2210.5592126265187,1,6,1848.1300723995475,1,1,0,0,0,0
1781,110,1888.2529309772844,2,8,2161.0284695868604,3,1,1,0,1,0
7281,45,1605.973354087283,1,4,1848.1300723995475,1,1,0,0,0,0
1093,310,1692.6263309109345,3,1,1640.7201765841617,4,1,0,1,0,0
3631,240,1789.5492272735808,5,1,1773.2995514961183,4,1,1,1,0,0
4825,40,850.7745479127937,1,2,889.030233659284,2,0,0,0,0,0
997,230,2429.8684325082836,3,8,1640.7201765841617,4,1,1,1,0,1
7788,100,1332.4263309109344,1,9,1233.9589170661993,2,1,1,0,1,0
2873,70,1734.2144629054412,1,3,1557.649671927716,1,1,1,0,0,0
7659,60,1605.973354087283,1,4,1848.1300723995475,1,0,0,0,0,0
5009,92,1149.6052975248515,2,7,1028.447379222096,2,1,1,0,0,0
7519,33,1605.973354087283,1,0,1848.1300723995475,2,1,0,0,0,0
1276,70,1269.801120630257,1,1,1919.137486048757,2,1,1,0,0,1
5551,100,2821.352634017893,1,6,2432.499556198407,2,1,1,0,0,0
5822,41,2813.642519715502,1,5,2432.499556198407,0,1,1,0,1,0
7426,43,1605.973354087283,1,4,1848.1300723995475,1,1,0,0,0,0
1605,71,1603.6327285909183,1,6,2161.0284695868604,2,1,1,0,0,0
4209,65,1103.26103439928,1,3,1233.6969424440695,2,1,1,0,1,0
7715,40,2210.5592126265187,1,1,1848.1300723995475,0,1,0,0,0,0
1363,100,2496.3070249563402,2,4,1919.137486048757,2,1,1,0,0,1
7817,56,1141.886090924455,1,2,1233.9589170661993,2,1,0,0,0,0
7332,48,1605.973354087283,1,0,1848.1300723995475,1,1,0,0,0,0
6021,64,817.0738409103712,1,3,850.803111720161,3,1,0,0,1,0
171,54,1377.8023914145683,1,7,1924.735143390946,1,0,1,0,0,0
4291,65,1491.6036420483354,1,1,1233.6969424440695,1,1,1,1,1,1
6125,145,1250.938375599299,2,4,1629.642194242578,4,1,1,0,0,0
999,80,1785.2131654554673,1,11,1640.7201765841617,3,0,0,0,0,0
4007,72,1042.5182853548156,1,1,1233.6969424440695,1,1,1,0,1,0
3402,93,1015.3455235698771,2,1,1065.5090123520292,2,1,1,1,0,0
3012,135,1933.6920478837662,2,7,1557.649671927716,2,0,1,0,0,0
3992,59,958.0746586280278,1,4,1233.6969424440695,2,1,1,0,0,0
4684,60,931.5329136386683,1,1,943.1819623208775,1,0,0,1,0,0
5261,157,2223.5609729977564,2,5,2432.499556198407,4,1,1,0,0,0
6370,39,2427.254165072983,1,3,1629.642194242578,1,1,1,1,0,0
3111,80,1933.6920478837662,1,4,1557.649671927716,2,0,1,0,0,1
6331,300,2458.5696217023665,4,2,1629.642194242578,6,1,1,1,0,0
2313,146,961.4483322322429,2,6,948.176640496566,3,1,1,1,0,0
106,120,1377.8023914145683,2,2,1924.735143390946,3,1,1,0,0,0
7589,80,1643.224517225123,1,3,1848.1300723995475,2,1,1,1,1,1
2688,85,1072.0970473494451,1,2,1557.649671927716,3,0,0,0,0,0
3350,135,1160.4348859792096,2,1,1065.5090123520292,3,1,1,1,0,0
264,211,2247.0750811056214,3,4,1924.735143390946,4,0,0,0,0,0
4145,108,1103.26103439928,2,1,1233.6969424440695,3,1,1,1,0,0
4430,64,1107.9035171727414,1,1,1005.9320210441978,2,1,1,0,0,0
1518,47,1269.801120630257,1,0,1919.137486048757,2,1,1,0,0,0
5852,95,1618.0971522731115,2,3,2432.499556198407,3,1,1,0,0,0
1734,65,2694.678683136039,1,4,2161.0284695868604,1,0,0,0,0,0
4951,80,850.7745479127937,1,3,889.030233659284,3,1,1,0,0,0
4996,63,1101.7763787955607,1,4,1028.447379222096,2,0,0,0,0,0
4213,123,1595.4214451878436,2,4,1233.6969424440695,3,0,1,1,0,0
1784,50,2694.678683136039,1,2,2161.0284695868604,1,1,1,0,0,0
3358,94,1015.3455235698771,2,5,1065.5090123520292,2,1,1,1,0,0
6563,65,1643.224517225123,1,5,1848.1300723995475,1,1,1,1,0,0
6665,284,1971.3293388921502,3,3,1848.1300723995475,4,0,1,1,0,1
4752,105,1042.5365707096314,1,0,943.1819623208775,2,0,1,1,1,0
1209,130,2014.3944721711568,3,8,1919.137486048757,3,1,1,0,0,0
2368,45,1303.80848653284,1,5,1301.7464633309805,0,1,1,1,0,1
7347,100,1605.973354087283,2,2,1848.1300723995475,2,0,0,0,1,1
1770,85,2694.678683136039,2,3,2161.0284695868604,3,1,1,0,0,0
3336,52,999.1563689866686,1,3,1065.5090123520292,3,0,0,0,0,0
2163,34,1955.442642756042,1,3,2161.0284695868604,1,0,1,0,1,0
4317,57,1093.6745920188625,1,2,1233.6969424440695,1,1,1,1,0,0
7610,43,1971.3293388921502,1,0,1848.1300723995475,0,0,0,0,0,0
3273,56,913.2072840966706,1,3,1065.5090123520292,3,0,0,0,0,0
4807,77,968.5658272773366,1,0,889.030233659284,3,1,1,0,0,0
3935,62,909.1563689866686,1,1,927.243038503216,3,0,0,0,0,0
6770,77,2210.5592126265187,1,4,1848.1300723995475,1,1,1,0,0,0
5729,115,2813.642519715502,1,2,2432.499556198407,1,1,1,0,0,1
7436,53,2210.5592126265187,1,4,1848.1300723995475,2,1,0,0,0,0
2155,145,1888.2529309772844,2,3,2161.0284695868604,4,1,1,0,0,0
5264,80,2821.352634017893,1,0,2432.499556198407,2,0,1,0,0,0
3846,58,1789.5492272735808,1,1,1773.2995514961183,0,1,1,1,1,1
7708,60,1971.3293388921502,1,5,1848.1300723995475,1,1,1,0,0,0
654,46,1377.8023914145683,1,5,1924.735143390946,1,0,1,0,0,0
6866,150,2210.5592126265187,3,2,1848.1300723995475,3,1,1,0,0,1
7510,100,1643.224517225123,1,3,1848.1300723995475,3,0,0,0,0,1
6217,129,1422.0916645783918,3,3,1629.642194242578,2,1,1,1,0,0
274,211,2247.0750811056214,3,4,1924.735143390946,4,0,1,1,0,1
6052,62,968.3881893977805,1,2,850.803111720161,2,0,1,0,0,0
3548,118,1184.3758531480348,2,3,1773.2995514961183,3,0,0,1,0,0
4285,85,1093.6745920188625,1,7,1233.6969424440695,2,0,1,0,0,0
5847,87,1618.0971522731115,2,3,2432.499556198407,3,0,1,0,0,0
6664,98,1643.224517225123,1,3,1848.1300723995475,3,0,0,0,0,1
6424,82,1389.833228409667,2,3,1629.642194242578,2,0,1,1,0,0
6996,102,1605.973354087283,2,3,1848.1300723995475,2,1,1,0,0,1
1900,70,1955.442642756042,2,5,2161.0284695868604,2,1,1,0,0,0
5010,103,1149.6052975248515,1,0,1028.447379222096,3,0,1,0,0,0
7801,110,1332.4263309109344,2,1,1233.9589170661993,3,0,1,1,1,1
2507,114,1307.0803150478166,2,2,1301.7464633309805,3,1,1,1,0,0
7074,57,1643.224517225123,1,0,1848.1300723995475,0,0,1,0,1,0
6082,51,817.0738409103712,1,2,850.803111720161,2,0,0,0,0,0
2062,140,2326.721192006667,3,2,2161.0284695868604,4,1,1,1,0,0
3129,65,1072.0970473494451,2,0,1557.649671927716,2,1,1,1,0,0
514,150,2565.4046762527896,2,6,1924.735143390946,4,0,0,0,0,0
1942,120,2694.678683136039,2,5,2161.0284695868604,3,1,0,0,0,0
1830,117,2694.678683136039,2,4,2161.0284695868604,3,0,0,0,0,0
3055,124,1244.946101173764,2,2,1557.649671927716,3,0,1,1,0,1
3386,137,1160.4348859792096,2,1,1065.5090123520292,3,1,1,1,0,0
157,72,2565.4046762527896,1,4,1924.735143390946,2,0,1,0,0,0
5947,105,2633.666621779537,2,4,2432.499556198407,2,1,1,0,0,1
2089,80,1888.2529309772844,1,4,2161.0284695868604,1,1,1,1,0,0
1436,80,1269.801120630257,1,6,1919.137486048757,2,1,0,0,1,0
6925,54,2210.5592126265187,1,8,1848.1300723995475,1,1,1,0,0,0
6409,100,1389.833228409667,2,2,1629.642194242578,3,1,1,1,1,0
7496,45,1643.224517225123,1,2,1848.1300723995475,1,1,1,1,1,1
2951,112,1361.382560606914,3,0,1557.649671927716,3,1,1,1,1,0
691,109,1785.2131654554673,2,8,1640.7201765841617,4,1,1,0,0,0
1890,114,2694.678683136039,2,6,2161.0284695868604,1,1,1,0,0,0
2640,145,1303.80848653284,2,5,1301.7464633309805,5,1,1,1,0,0
3579,87,1860.2384333859775,2,6,1773.2995514961183,2,1,1,0,0,0
4517,45,1107.9035171727414,1,3,1005.9320210441978,2,0,1,0,0,0
1202,100,1269.801120630257,1,5,1919.137486048757,3,0,1,0,0,0
3441,117,1495.0731414192628,3,4,1065.5090123520292,2,1,1,1,1,0
639,112,2565.4046762527896,2,2,1924.735143390946,2,1,1,0,0,0
6657,159,1971.3293388921502,3,2,1848.1300723995475,3,1,1,0,0,0
7283,100,1969.5944151832307,3,1,1848.1300723995475,2,1,1,0,0,1
3782,127,1860.2384333859775,2,1,1773.2995514961183,4,0,1,0,0,0
2032,63,1603.6327285909183,1,6,2161.0284695868604,2,1,1,0,0,0
208,85,1310.5436387571938,2,5,1924.735143390946,2,1,1,0,0,1
3075,153,1933.6920478837662,2,0,1557.649671927716,2,1,1,1,0,0
2447,28,1303.80848653284,1,3,1301.7464633309805,1,1,1,0,0,0
4639,75,986.5219424257789,1,4,943.1819623208775,2,0,1,0,0,0
802,180,2433.643388716323,3,3,1640.7201765841617,4,0,1,1,0,0
4749,45,931.5329136386683,1,1,943.1819623208775,2,0,1,0,0,1
4450,108,1060.377218184891,2,0,1005.9320210441978,0,1,0,1,1,0
3424,55,1015.3455235698771,1,4,1065.5090123520292,1,1,1,0,0,0
213,86,2247.0750811056214,2,4,1924.735143390946,3,0,0,0,0,0
3700,81,1376.6394127776584,1,1,1773.2995514961183,2,0,0,0,0,0
5219,46,2223.5609729977564,1,4,2432.499556198407,0,1,1,0,0,0
6763,200,1969.5944151832307,3,5,1848.1300723995475,4,1,1,1,0,0
5848,132,2813.642519715502,2,0,2432.499556198407,3,1,1,0,0,0
1829,65,1850.3131654554672,1,5,2161.0284695868604,1,1,0,0,0,0
6116,58,1250.938375599299,1,0,1629.642194242578,1,1,0,0,0,0
2915,70,1933.6920478837662,2,20,1557.649671927716,2,1,1,0,1,0
1800,55,2694.678683136039,1,20,2161.0284695868604,1,1,0,0,0,0
5465,160,2821.352634017893,3,3,2432.499556198407,4,1,1,0,1,0
5546,45,1435.4708320168122,1,2,2432.499556198407,0,1,0,0,0,0
6080,75,817.0738409103712,1,3,850.803111720161,3,0,0,0,0,1
3661,79,1184.3758531480348,1,5,1773.2995514961183,3,1,1,0,1,0
6907,70,2210.5592126265187,1,1,1848.1300723995475,1,1,1,0,1,0
6186,140,2427.254165072983,2,2,1629.642194242578,3,1,1,1,1,0
894,100,1445.3545932406842,2,5,1640.7201765841617,2,1,1,1,1,0
6007,85,881.0548560644471,2,1,850.803111720161,2,1,1,1,1,0
6735,90,1643.224517225123,1,2,1848.1300723995475,2,0,1,0,0,1
5011,52,1149.6052975248515,1,1,1028.447379222096,2,1,1,0,0,0
4324,70,1042.5182853548156,1,3,1233.6969424440695,3,0,1,0,0,1
2272,95,1077.9511818247663,2,1,948.176640496566,2,0,1,1,0,0
731,120,2429.8684325082836,2,3,1640.7201765841617,2,1,1,1,0,1
7735,30,1605.973354087283,1,3,1848.1300723995475,0,0,0,0,0,0
3154,80,1361.382560606914,1,1,1557.649671927716,2,0,1,0,0,0
3908,40,909.1563689866686,1,0,927.243038503216,1,0,0,0,0,0
1722,130,1955.442642756042,2,6,2161.0284695868604,2,1,1,0,0,0
3642,80,1895.5738409103712,1,12,1773.2995514961183,1,1,0,0,1,0
3781,55,1860.2384333859775,1,0,1773.2995514961183,2,0,1,0,0,0
1354,90,2496.3070249563402,2,0,1919.137486048757,2,0,0,0,1,0
4921,53,850.7745479127937,1,1,889.030233659284,1,1,1,1,0,0
6965,126,1605.973354087283,2,4,1848.1300723995475,2,0,1,0,0,0
5933,91,2821.352634017893,2,8,2432.499556198407,2,1,1,0,0,0
1952,170,1850.3131654554672,3,1,2161.0284695868604,3,1,1,0,0,1
5529,150,1618.0971522731115,3,3,2432.499556198407,4,1,1,0,0,0
3976,45,1010.0598429793969,1,1,927.243038503216,1,0,0,0,0,0
3477,86,1860.2384333859775,2,2,1773.2995514961183,2,1,1,1,0,1
7683,41,2210.5592126265187,1,0,1848.1300723995475,1,0,1,0,0,0
6049,51,817.0738409103712,1,4,850.803111720161,2,0,0,0,0,0
3955,120,909.1563689866686,1,1,927.243038503216,3,0,0,0,0,0
3630,242,1789.5492272735808,5,1,1773.2995514961183,4,1,1,0,0,0
2101,85,2694.678683136039,2,2,2161.0284695868604,2,1,1,0,0,0
695,140,1067.440589444302,2,7,1640.7201765841617,4,1,1,0,0,0
5059,91,2633.666621779537,2,5,2432.499556198407,2,0,1,0,0,1
5654,200,2813.642519715502,3,3,2432.499556198407,4,1,1,1,0,0
3960,90,971.5890979056435,2,7,927.243038503216,3,0,1,1,0,1
4663,72,1061.4122987034937,1,10,943.1819623208775,2,0,1,0,1,0
5018,78,2633.666621779537,1,4,2432.499556198407,1,1,1,0,0,0
5843,60,2633.666621779537,1,1,2432.499556198407,2,0,0,0,0,0
5891,43,1435.4708320168122,1,3,2432.499556198407,1,0,0,0,0,0
742,115,1692.6263309109345,2,1,1640.7201765841617,4,0,1,1,0,0
1345,63,1269.801120630257,1,5,1919.137486048757,2,0,1,0,0,0
6195,133,2427.254165072983,2,4,1629.642194242578,3,1,1,1,0,0
5357,35,2813.642519715502,1,4,2432.499556198407,1,1,1,0,1,0
2811,52,1933.6920478837662,1,12,1557.649671927716,1,0,0,0,1,0
7157,50,1643.224517225123,1,4,1848.1300723995475,0,0,0,0,0,0
4252,75,1595.4214451878436,2,2,1233.6969424440695,2,1,1,1,0,1
1370,53,1269.801120630257,1,5,1919.137486048757,2,1,1,0,0,0
5806,50,1618.0971522731115,1,1,2432.499556198407,1,1,0,0,0,0
5815,90,1435.4708320168122,2,2,2432.499556198407,3,1,1,1,0,0
2350,83,1303.80848653284,1,3,1301.7464633309805,2,0,0,0,0,1
3475,200,2360.8286019668476,4,2,1773.2995514961183,4,1,1,1,0,0
5908,280,2821.352634017893,5,2,2432.499556198407,5,1,1,0,0,0
2144,170,2694.678683136039,3,2,2161.0284695868604,3,1,1,0,0,0
1607,63,1850.3131654554672,1,4,2161.0284695868604,2,1,1,0,0,0
1750,40,1850.3131654554672,1,2,2161.0284695868604,1,0,1,0,0,0
5758,219,2633.666621779537,3,6,2432.499556198407,4,1,0,1,0,1
7718,40,1643.224517225123,1,5,1848.1300723995475,1,1,1,0,0,0
7745,90,1452.1381893977805,2,1,1233.9589170661993,3,1,1,1,1,1
3830,115,1860.2384333859775,2,2,1773.2995514961183,2,1,0,0,1,1
6062,77,968.3881893977805,2,11,850.803111720161,2,0,0,0,0,0
5440,35,1618.0971522731115,1,0,2432.499556198407,1,1,1,0,0,0
5177,120,2633.666621779537,2,3,2432.499556198407,3,1,0,0,0,0
2829,156,1361.382560606914,3,1,1557.649671927716,4,1,1,1,0,0
3222,41,1072.0970473494451,2,1,1557.649671927716,1,1,0,0,0,0
1682,40,2326.721192006667,1,1,2161.0284695868604,1,0,1,0,0,0
7080,40,1605.973354087283,1,5,1848.1300723995475,1,1,0,0,0,0
2866,60,1734.2144629054412,1,0,1557.649671927716,1,1,1,0,0,0
2759,159,1933.6920478837662,3,17,1557.649671927716,3,1,0,1,0,0
6253,92,2458.5696217023665,2,3,1629.642194242578,2,1,1,1,0,0
3323,130,1015.3455235698771,2,4,1065.5090123520292,3,1,1,1,1,0
3487,83,1376.6394127776584,1,6,1773.2995514961183,3,0,1,0,0,0
1817,95,1955.442642756042,2,3,2161.0284695868604,3,1,0,0,0,1
5577,250,2813.642519715502,4,2,2432.499556198407,4,1,0,0,0,1
7048,90,1643.224517225123,1,1,1848.1300723995475,2,0,0,0,0,0
1108,59,1067.440589444302,1,8,1640.7201765841617,2,1,1,0,0,0
4897,65,968.5658272773366,1,2,889.030233659284,3,0,0,0,0,0
3410,56,913.2072840966706,1,1,1065.5090123520292,3,0,0,0,0,0
1765,125,1603.6327285909183,2,2,2161.0284695868604,3,1,1,0,0,0
7280,73,1969.5944151832307,2,1,1848.1300723995475,2,1,0,0,0,1
6747,50,1605.973354087283,1,4,1848.1300723995475,1,1,0,0,1,1
7008,210,2210.5592126265187,3,1,1848.1300723995475,3,1,1,0,0,1
1853,159,2694.678683136039,2,7,2161.0284695868604,2,1,1,0,0,1
6374,90,1526.8327337695262,2,8,1629.642194242578,2,1,0,0,0,0
4421,72,1060.377218184891,1,0,1005.9320210441978,4,0,0,0,0,0
5409,150,2633.666621779537,3,4,2432.499556198407,4,0,1,0,0,0
592,71,2041.757763015157,1,4,1924.735143390946,1,1,1,0,0,1
2930,45,1933.6920478837662,1,10,1557.649671927716,1,0,1,0,1,0
903,216,2433.643388716323,4,7,1640.7201765841617,5,0,1,1,0,0
1558,60,1955.442642756042,1,2,2161.0284695868604,1,0,1,1,0,0
7431,75,2210.5592126265187,1,6,1848.1300723995475,1,1,1,0,0,0
6328,90,1479.014960744849,2,10,1629.642194242578,2,1,1,1,0,1
5427,55,1618.0971522731115,1,2,2432.499556198407,2,1,1,0,0,1
217,196,2041.757763015157,3,9,1924.735143390946,4,0,1,1,0,0
4740,51,1042.5365707096314,1,4,943.1819623208775,1,1,1,1,1,0
7326,35,1605.973354087283,1,0,1848.1300723995475,1,1,0,0,0,0
912,250,2433.643388716323,4,2,1640.7201765841617,5,1,1,1,0,0
4746,55,949.6107613655569,1,3,943.1819623208775,2,1,0,0,0,0
7298,133,1971.3293388921502,3,3,1848.1300723995475,2,1,1,0,0,0
529,88,2565.4046762527896,2,2,1924.735143390946,2,1,1,1,0,0
1075,60,1785.2131654554673,1,3,1640.7201765841617,1,1,1,1,0,0
4059,100,958.0746586280278,1,3,1233.6969424440695,3,0,1,0,0,0
2826,64,1734.2144629054412,2,1,1557.649671927716,2,0,1,0,0,0
5897,108,1618.0971522731115,2,1,2432.499556198407,3,1,1,1,0,0
7136,210,2210.5592126265187,2,3,1848.1300723995475,2,1,1,0,0,1
5345,77,2223.5609729977564,1,4,2432.499556198407,1,0,1,0,0,0
1651,46,1850.3131654554672,1,2,2161.0284695868604,1,1,0,0,0,0
2911,120,1366.9210595049701,2,0,1557.649671927716,3,0,0,0,1,0
6344,130,2458.5696217023665,2,2,1629.642194242578,3,1,1,1,0,0
2868,61,1361.382560606914,1,2,1557.649671927716,1,1,1,1,0,0
6611,65,1643.224517225123,1,7,1848.1300723995475,1,1,1,0,0,1
842,145,1445.3545932406842,2,1,1640.7201765841617,3,1,0,1,0,0
6177,174,2427.254165072983,2,4,1629.642194242578,3,1,1,1,0,1
3848,130,1860.2384333859775,1,4,1773.2995514961183,3,0,1,0,0,1
2580,47,1313.6595473494451,1,2,1301.7464633309805,1,1,1,1,0,0
4859,46,1075.1645681933412,1,4,889.030233659284,3,0,0,0,0,0
7620,86,1605.973354087283,1,5,1848.1300723995475,1,1,1,0,1,0
3268,48,913.2072840966706,1,3,1065.5090123520292,2,0,0,0,0,0
7470,26,1605.973354087283,1,2,1848.1300723995475,1,1,1,0,0,0
5160,195,2223.5609729977564,4,2,2432.499556198407,4,1,1,0,0,0
6306,95,1389.833228409667,2,2,1629.642194242578,3,0,0,1,0,0
211,100,2041.757763015157,2,6,1924.735143390946,2,0,1,0,0,0
6648,55,1605.973354087283,1,2,1848.1300723995475,1,0,1,0,1,0
3263,55,1160.4348859792096,1,2,1065.5090123520292,2,0,0,0,1,0
6550,80,1969.5944151832307,1,3,1848.1300723995475,2,1,1,1,1,1
7563,64,1643.224517225123,1,4,1848.1300723995475,2,1,1,0,0,0
2392,80,1307.0803150478166,1,3,1301.7464633309805,2,0,1,0,1,0
3759,80,1789.5492272735808,2,0,1773.2995514961183,2,1,1,1,1,0
6227,50,1389.833228409667,1,4,1629.642194242578,1,0,1,1,0,0
4726,90,1042.5365707096314,1,2,943.1819623208775,2,0,1,1,1,0
6806,60,2210.5592126265187,1,1,1848.1300723995475,1,1,0,0,0,0
4767,57,1061.4122987034937,1,2,943.1819623208775,2,1,0,0,0,0
6119,110,1389.833228409667,2,6,1629.642194242578,3,1,1,1,0,1
410,140,2565.4046762527896,2,0,1924.735143390946,2,0,1,0,0,0
7116,45,1643.224517225123,1,3,1848.1300723995475,1,1,0,0,0,0
5935,69,1435.4708320168122,1,0,2432.499556198407,1,1,0,0,0,0
5556,160,2813.642519715502,2,4,2432.499556198407,3,1,1,0,0,0
7637,120,1643.224517225123,2,2,1848.1300723995475,1,0,0,0,1,1
1572,115,2694.678683136039,2,5,2161.0284695868604,2,1,1,0,0,1
2831,140,1361.382560606914,2,7,1557.649671927716,3,1,1,0,0,0
2133,60,2694.678683136039,1,1,2161.0284695868604,1,1,1,0,0,1
5545,60,2223.5609729977564,1,8,2432.499556198407,1,1,1,0,0,0
5771,130,2821.352634017893,2,2,2432.499556198407,2,0,1,0,1,1
2699,60,1072.0970473494451,1,4,1557.649671927716,1,0,1,0,0,0
71,76,2041.757763015157,1,2,1924.735143390946,2,1,1,0,0,0
4103,125,1595.4214451878436,2,8,1233.6969424440695,3,1,1,1,0,0
2170,48,2326.721192006667,1,1,2161.0284695868604,1,1,1,0,0,0
5574,65,1618.0971522731115,1,4,2432.499556198407,1,1,1,0,0,0
7613,86,1643.224517225123,2,4,1848.1300723995475,4,1,0,0,1,0
518,207,2247.0750811056214,3,3,1924.735143390946,4,1,1,1,0,1
397,82,2247.0750811056214,2,2,1924.735143390946,3,1,0,1,0,0
6703,60,1605.973354087283,1,3,1848.1300723995475,1,0,0,0,0,0
