,type,price,deposit,private_owner,floor_built,floor_area,floor,year_built,orientation,bedrooms,bathrooms,second_hand,lift,garage_included,furnished,equipped_kitchen,fitted_wardrobes,air_conditioning,terrace,balcony,storeroom,swimming_pool,garden_area,district,subdistrict,postalcode,last_update,Street,latitude,longitude
7331,Flat,2430,,False,65,,3rd,,,2,2,True,True,False,True,True,True,False,False,False,True,False,False,Centro,Lavapiés-Embajadores,28012.0,15 December,,,
7332,Flat,2700,,False,91,,1st,,,2,2,True,True,False,True,True,True,True,False,False,False,False,False,Centro,Palacio,28005.0,31 August,5,40.41317225,-3.7110137162780044
7333,Flat,1800,,False,75,60.0,1st,,south,2,1,True,True,False,True,True,True,False,False,True,False,False,False,Centro,Chueca-Justicia,28004.0,19 September,Calle de Santa Brígida,40.4244217,-3.699391
7334,Flat,4050,,False,200,,3rd,,,3,3,True,True,False,True,True,False,False,False,False,False,False,False,Centro,Chueca-Justicia,28004.0,21 December,30,40.4224179,-3.6926522
7335,Flat,3915,,False,111,,4th,,,2,2,True,True,False,True,True,True,False,True,False,False,True,False,Centro,Lavapiés-Embajadores,28012.0,23 September,Calle de Atocha,40.4120613,-3.6986154
7336,Flat,2025,,False,55,,2nd,,,1,1,True,True,False,True,True,True,False,False,False,True,False,False,Centro,Lavapiés-Embajadores,28012.0,30 July,,,
7337,Penthouse,1400,,False,72,,2nd,,south,2,2,True,True,False,True,True,True,True,True,False,False,False,False,Centro,Lavapiés-Embajadores,28012.0,5 November,Calle de la Encomienda,40.4106798,-3.7059984
7338,Flat,1725,1.0,False,50,,4th,,,1,1,True,True,False,True,True,False,True,False,False,False,False,False,Centro,Chueca-Justicia,28004.0,14 October,Calle de San Gregorio,40.4237875,-3.6972172
7339,Studio,1350,1.0,False,40,,1st,,,0,1,True,True,False,True,True,False,False,False,False,False,False,False,Centro,Lavapiés-Embajadores,28012.0,14 October,Calle del Salitre,40.4081908,-3.6997132
7340,Flat,2295,,False,53,,6th,,,1,1,True,True,False,True,True,True,True,False,False,False,False,False,Centro,Palacio,28013.0,21 September,,,
7341,Flat,2835,,False,90,,2nd,,,2,2,True,True,False,True,True,False,True,False,False,False,False,False,Centro,Chueca-Justicia,28004.0,18 February,Hostal Corazón de Madrid,40.4216955,-3.698707
7342,Flat,2430,,False,42,,3rd,,,1,1,True,True,False,True,True,True,True,False,False,False,False,False,Centro,Chueca-Justicia,28004.0,21 April,Bazaar,40.4212648,-3.6975009
7343,Penthouse,2430,,False,56,,4th,,,2,1,True,True,False,True,True,True,True,False,False,False,False,False,Centro,Chueca-Justicia,28004.0,4 January,6,40.4241987,-3.6966462
7344,Flat,2970,,False,80,,6th,,,2,2,True,True,False,True,True,True,True,False,False,False,False,False,Centro,Chueca-Justicia,28004.0,10 February,Calle del Marqués de la Ensenada,40.4249644,-3.6923566
7345,Studio,2067,1.0,False,25,,1st,,,0,1,True,True,False,True,True,False,True,False,False,False,False,False,Centro,Sol,28013.0,3 November,Calle de las Navas de Tolosa,40.4191818,-3.7067834
7346,Flat,5500,2.0,False,176,145.0,2nd,,west,3,3,True,True,False,True,True,True,True,False,True,False,False,False,Centro,Huertas-Cortes,nan,4 February,Calle de las Huertas,40.4128788,-3.6945687
7347,Flat,2565,,False,102,90.0,3rd,,,2,2,True,True,False,True,True,True,True,True,False,False,False,False,Centro,Lavapiés-Embajadores,28012.0,4 January,Calle del Doctor Mata,40.4092083,-3.6941627
7348,Flat,2160,,False,75,,3rd,,,1,1,True,True,False,True,True,True,True,False,False,False,False,False,Centro,Malasaña-Universidad,28004.0,21 February,,,
7349,Flat,2565,,False,80,,1st,,,2,2,True,True,False,True,True,True,True,False,False,False,False,False,Centro,Chueca-Justicia,28004.0,24 May,Calle de Serrano Anguita,40.4273042,-3.6979548
7350,Penthouse,1800,1.0,False,79,,5th,2000.0,south,1,1,True,True,False,True,True,True,True,True,False,False,False,False,Centro,Chueca-Justicia,28004.0,30 June,Janatomo,40.4200398,-3.6989861
7351,Flat,2200,,False,98,,4th,,,1,1,True,True,False,True,True,True,True,True,False,False,False,False,Centro,Chueca-Justicia,28004.0,28 July,Calle de la Libertad,40.4212265,-3.6973585
7352,Flat,3150,,False,135,,2nd,,,2,2,True,True,False,True,True,True,True,False,False,False,False,False,Centro,Huertas-Cortes,28013.0,5 May,,,
7353,Flat,3105,,False,120,,2nd,,,2,2,True,True,False,True,True,True,True,False,False,False,False,False,Centro,Huertas-Cortes,28013.0,8 June,,,
7354,Flat,7000,1.0,False,210,200.0,1st,,north,4,3,True,True,False,True,True,True,True,False,False,False,False,False,Centro,Huertas-Cortes,28014.0,3 June,,,
7355,Studio,1480,1.0,False,27,,1st,1900.0,,0,1,True,True,False,True,True,False,True,False,False,False,False,False,Centro,Sol,28013.0,30 August,Calle de las Navas de Tolosa,40.4191818,-3.7067834
7356,Flat,850,,False,40,,ground,,,1,1,True,True,False,False,False,False,False,False,False,False,False,False,Centro,Lavapiés-Embajadores,28012.0,28 October,Calle de Lavapiés,40.4096391,-3.7022064
7357,Penthouse,2000,2.0,True,70,,4th,,east,1,1,True,True,False,True,True,True,True,True,False,True,False,False,Centro,Lavapiés-Embajadores,28012.0,4 November,,,
7358,Flat,2970,,False,110,,1st,,,2,3,True,True,False,True,True,True,True,False,False,False,False,False,Centro,Chueca-Justicia,28004.0,15 June,El Bierzo,40.4214789,-3.6979501
7359,Flat,2460,1.0,False,81,80.0,2nd,1980.0,east,2,1,True,True,False,True,True,False,True,False,True,False,False,False,Centro,Huertas-Cortes,nan,1 November,,,
7360,Penthouse,850,2.0,False,30,,4th,1900.0,south,0,1,True,True,False,True,True,True,True,False,False,False,False,False,Centro,Malasaña-Universidad,28004.0,6 November,Calle de la Madera,40.4251449,-3.7027971
7361,Penthouse,850,2.0,False,25,,5th,1905.0,south,0,1,True,True,False,True,True,True,True,False,False,False,False,False,Centro,Malasaña-Universidad,28004.0,6 November,Vega,40.4223138,-3.7060967
7362,Flat,4095,,False,89,,2nd,,,2,2,True,True,False,True,True,True,True,False,False,False,False,False,Centro,Chueca-Justicia,28004.0,19 September,,,
7363,Flat,4455,,False,170,,3rd,,,3,3,True,True,False,True,True,True,True,False,False,False,False,False,Centro,Chueca-Justicia,28004.0,1 February,Calle de Fernando VI,40.4250011,-3.6959572
7364,Flat,1990,1.0,False,90,,1st,,,2,1,True,True,False,True,True,False,False,False,False,False,False,False,Centro,Malasaña-Universidad,nan,14 October,Calle de San Vicente Ferrer,40.4257608,-3.7038591
7365,Flat,1710,1.0,False,45,,4th,,,1,1,True,True,False,True,True,False,True,False,False,False,False,False,Centro,Huertas-Cortes,28014.0,31 October,,,
7366,Flat,2345,1.0,False,60,,1st,,,1,1,True,True,False,True,True,False,True,False,False,False,False,False,Centro,Huertas-Cortes,nan,14 October,,,
7367,Studio,1350,1.0,False,40,,1st,,,0,1,True,True,False,True,True,False,True,False,False,False,False,False,Centro,Lavapiés-Embajadores,28012.0,31 October,Calle de las Provisiones,40.4074974,-3.7016734
7368,Flat,1945,1.0,False,60,,3rd,,,1,1,True,True,False,True,True,False,True,False,False,False,False,False,Centro,Lavapiés-Embajadores,28012.0,19 October,Calle de Santa Isabel,40.412352,-3.6995612
7369,Flat,3500,,False,200,,3rd,,,4,3,True,True,False,True,True,True,True,False,True,True,False,False,Centro,Chueca-Justicia,28004.0,6 September,Calle de Argensola,40.4261113,-3.6942911
7370,Studio,950,1.0,False,32,31.0,ground,1900.0,east,0,1,True,True,False,True,True,False,False,False,False,False,False,False,Centro,Lavapiés-Embajadores,28012.0,30 October,,,
7371,Flat,1600,,True,115,,3rd,,south,1,2,True,True,True,True,True,True,True,False,False,False,False,False,Centro,Lavapiés-Embajadores,28012.0,11 October,Calle de Santa Isabel,40.412352,-3.6995612
7372,Flat,1800,1.0,False,39,,2nd,1850.0,south,1,1,True,True,False,True,True,False,True,False,True,False,False,False,Centro,Huertas-Cortes,28014.0,7 October,,,
7373,Duplex,1450,1.0,False,37,33.0,1st,1900.0,,1,1,True,True,False,True,True,False,True,False,False,False,False,False,Centro,Lavapiés-Embajadores,28012.0,9 August,La Fisna Vinos,40.4070266,-3.7007578
7374,Flat,2160,,False,91,,1st,,,2,2,True,True,False,True,True,True,True,False,False,False,False,False,Centro,Palacio,28005.0,28 October,4,40.4114309,-3.7091707
7375,Duplex,2565,,False,83,,4th,,,1,1,True,True,False,True,True,True,True,True,False,False,False,False,Centro,Palacio,28005.0,28 October,4,40.4114309,-3.7091707
7376,Flat,1300,1.0,True,100,90.0,ground,,east,4,2,True,True,False,True,True,False,False,False,False,False,False,False,Centro,Malasaña-Universidad,28004.0,2 months,Calle de Manuela Malasaña,40.4286709,-3.7037553
7377,Flat,1730,1.0,False,45,,5th,,,2,1,True,True,False,True,True,False,True,False,False,False,False,False,Centro,Lavapiés-Embajadores,28012.0,4 November,Calle de Argumosa,40.407723149999995,-3.6966211714449497
7378,Penthouse,1300,2.0,True,69,60.0,3rd,,east,2,1,True,True,True,True,True,True,True,False,False,True,False,False,Centro,Palacio,28005.0,19 September,Calle Calatrava,40.410339,-3.7136056
7379,Flat,2430,,False,93,,1st,,,2,2,True,True,False,True,True,True,True,False,True,False,False,False,Centro,Palacio,28005.0,28 October,4,40.4114309,-3.7091707
7380,Flat,1935,,False,57,,1st,,,1,1,True,True,False,True,True,True,True,False,False,False,False,False,Centro,Palacio,28005.0,17 June,4,40.4114309,-3.7091707
7381,Penthouse,2835,,False,71,,5th,,,1,1,True,True,False,True,True,True,True,True,False,False,False,False,Centro,Palacio,28005.0,19 May,4,40.4114309,-3.7091707
7382,Studio,775,1.0,False,35,,1st,,,0,1,True,True,False,True,True,True,True,False,False,False,False,False,Centro,Palacio,28005.0,2 September,,,
7383,Penthouse,1450,1.0,False,65,,5th,,,1,1,True,True,False,True,True,True,True,False,False,True,False,False,Centro,Sol,28013.0,25 October,Brescia,40.4187342,-3.6997175
7384,Flat,1200,1.0,True,35,30.0,6th,,south,1,1,True,True,False,True,True,True,True,False,False,False,False,False,Centro,Lavapiés-Embajadores,28012.0,18 October,12,40.4128601,-3.7039456
7385,Flat,3300,1.0,False,130,,4th,1910.0,east,3,2,True,True,False,False,False,False,True,False,False,False,False,False,Centro,Huertas-Cortes,nan,17 October,Calle de las Huertas,40.4128788,-3.6945687
7386,Flat,1900,1.0,False,45,,2nd,,,1,1,True,True,False,False,False,False,True,False,False,False,False,False,Centro,Malasaña-Universidad,28015.0,3 November,Calle de San Hermenegildo,40.428333,-3.7079615
7387,Flat,1200,1.0,False,45,39.0,3rd,,east,1,1,True,True,False,True,True,True,True,False,False,False,False,False,Centro,Lavapiés-Embajadores,28012.0,9 August,Calle Ministriles,40.4113862,-3.7024436029028633
7388,Flat,1450,,False,60,,4th,,,2,1,True,True,False,True,True,True,True,False,False,False,False,False,Centro,Sol,28005.0,6 November,Calle de Cuchilleros,40.4139787,-3.708157
7389,Flat,1850,1.0,False,75,70.0,4th,,,2,1,True,True,False,True,True,True,True,False,True,True,False,False,Centro,Sol,28005.0,7 November,Calle de Cuchilleros,40.4139787,-3.708157
7390,Duplex,1400,2.0,True,57,,ground,,,0,1,True,True,False,True,True,True,False,False,False,False,False,False,Centro,Malasaña-Universidad,28004.0,6 September,,,
7391,Duplex,1400,2.0,True,57,52.0,ground,,,1,1,True,True,False,True,True,True,False,False,False,False,False,False,Centro,Malasaña-Universidad,28004.0,27 October,Calle de la Puebla,40.4220808,-3.7026213
7392,Flat,1400,2.0,False,63,,3rd,,,2,1,True,True,False,True,True,True,True,False,False,False,False,False,Centro,Huertas-Cortes,28014.0,7 November,,,
7393,Penthouse,950,2.0,True,62,60.0,4th,,,2,1,True,True,False,False,False,False,False,False,False,False,False,False,Centro,Malasaña-Universidad,28015.0,2 months,,,
7394,Penthouse,2200,1.0,False,40,30.0,3rd,2021.0,,0,1,True,True,False,True,True,True,True,False,False,False,False,False,Centro,Palacio,28005.0,7 November,Calle Calatrava,40.410339,-3.7136056
7395,Flat,1700,2.0,False,60,,1st,,,1,1,True,True,False,False,False,False,False,False,False,False,False,False,Centro,Sol,28013.0,18 May,,,
7396,Flat,1817,2.0,False,40,,5th,,,1,1,True,True,False,True,True,False,True,False,False,False,False,False,Centro,Lavapiés-Embajadores,28012.0,3 November,Calle de Santa Isabel,40.412352,-3.6995612
7397,Studio,850,2.0,False,30,,2nd,1900.0,west,0,1,True,True,False,True,True,True,True,False,False,False,False,False,Centro,Lavapiés-Embajadores,28005.0,6 November,Calle del Carnero,40.4082864,-3.708467
7398,Flat,2250,,False,70,,1st,,east,1,1,True,True,False,True,True,True,True,True,False,False,True,False,Centro,Huertas-Cortes,nan,8 May,,,
7399,Flat,2250,,False,70,,1st,,east,1,1,True,True,False,True,True,True,True,True,False,False,True,False,Centro,Huertas-Cortes,nan,26 May,,,
7400,Studio,650,1.0,False,20,,1st,,,0,1,True,True,False,True,True,True,True,False,False,False,False,False,Centro,Sol,nan,16 August,Calle de Carretas,40.41563055,-3.703230222540091
7401,Flat,1420,1.0,False,40,,1st,,,1,1,True,True,False,True,True,False,False,False,False,False,False,False,Centro,Sol,nan,26 October,Calle de la Cruz,40.4156435,-3.7016665
7402,Flat,1770,1.0,False,50,,5th,,,1,1,True,True,False,True,True,False,True,False,False,False,False,False,Centro,Malasaña-Universidad,nan,14 October,Calle del Divino Pastor,40.4276412,-3.7039488
7403,Flat,1980,,False,110,,3rd,,west,2,2,True,True,False,True,True,True,True,False,True,False,False,False,Centro,Chueca-Justicia,28004.0,4 November,Pluscuamperfecto,40.4248709,-3.6950962
7404,Flat,1900,,False,140,124.0,2nd,,south,2,2,True,True,False,True,True,True,True,False,True,False,False,False,Centro,Palacio,28013.0,5 November,Calle de la Unión,40.4172676,-3.7104333
7405,Flat,3000,2.0,False,168,150.0,3rd,1880.0,east,4,2,True,True,False,True,True,True,True,False,True,False,False,False,Centro,Huertas-Cortes,nan,10 August,,,
7406,Flat,900,1.0,True,55,50.0,1st,,south,1,1,True,True,False,True,True,False,False,False,False,True,False,False,Centro,Lavapiés-Embajadores,28012.0,1 October,26,40.4101684,-3.6958151
7407,Flat,3000,1.0,False,125,120.0,4th,,south,3,2,True,True,False,True,True,True,True,False,True,False,False,False,Centro,Huertas-Cortes,nan,26 September,Calle de las Huertas,40.4128788,-3.6945687
7408,Flat,2250,2.0,False,155,,ground,1890.0,west,4,3,True,True,False,True,True,False,False,True,False,False,False,False,Centro,Palacio,28013.0,26 October,Calle de la Encarnación,40.4205883,-3.711867
7409,Flat,2274,1.0,False,30,,5th,,,1,1,True,True,False,True,True,False,False,False,False,False,False,False,Centro,Sol,28012.0,25 October,Calle de las Postas,40.4159998,-3.7056934
7410,Flat,1200,2.0,True,49,,2nd,,east,2,1,True,True,False,True,True,False,True,False,True,False,False,False,Centro,Chueca-Justicia,28004.0,2 months,Calle de Santa Brígida,40.4244217,-3.699391
7411,Flat,1450,,False,30,,ground,1898.0,,1,1,True,True,False,True,True,True,True,False,False,False,False,False,Centro,Lavapiés-Embajadores,28012.0,7 November,Calle de Tribulete,40.4074898,-3.7031984
7412,Penthouse,3100,2.0,False,70,,3rd,,,1,1,True,True,False,True,True,True,True,True,True,False,False,False,Centro,Chueca-Justicia,28004.0,4 November,Calle de Hernán Cortés,40.423597,-3.7006005
7413,Flat,14000,,False,215,,6th,2019.0,,2,2,True,True,True,False,False,False,True,True,False,False,True,False,Centro,Sol,nan,14 September,Adhesión de España a las Comunidades Europeas,40.4149176,-3.7060271
7414,Flat,2160,1.0,False,81,,3rd,1880.0,,2,1,True,True,False,True,True,False,True,False,False,False,False,False,Centro,Sol,28013.0,5 November,,,
7415,Flat,800,1.0,False,42,,1st,,,1,1,True,True,False,False,False,True,True,False,False,False,False,False,Centro,Palacio,28005.0,14 September,,,
7416,Flat,750,1.0,False,46,,3rd,,,1,1,True,True,False,True,True,True,True,False,False,False,False,False,Centro,Palacio,28005.0,2 September,Obrador San Francisco,40.41091,-3.713285
7417,Flat,1000,1.0,False,74,,2nd,,,1,1,True,True,False,True,True,True,True,False,True,False,False,False,Centro,Sol,28012.0,14 October,Hostal Bahía,40.4149119,-3.703063
7418,Flat,3500,2.0,False,175,150.0,4th,1915.0,south,1,2,True,True,False,True,True,True,True,False,True,False,False,False,Centro,Sol,28013.0,12 September,Madrid Grill,40.4176632,-3.7070637
7419,Penthouse,5500,1.0,False,250,220.0,5th,2015.0,north,2,2,True,True,False,True,True,True,True,True,False,False,False,False,Centro,Chueca-Justicia,28004.0,10 June,,,
7420,Flat,1200,2.0,True,50,49.0,3rd,,,1,1,True,True,False,True,True,False,False,False,False,False,False,False,Centro,Malasaña-Universidad,28004.0,16 October,Barbers Crew,40.425125,-3.7047101
7421,Flat,2700,,False,106,95.0,1st,2021.0,east,2,2,True,True,False,True,True,True,True,False,False,False,False,False,Centro,Palacio,28005.0,4 November,Calle de Calatrava,40.4092613,-3.7114163
7422,Flat,1700,2.0,False,72,61.0,5th,,west,2,1,True,True,False,True,True,True,True,False,False,False,False,False,Centro,Sol,28013.0,3 November,Plaza de Santa Catalina de los Donados,40.418283849999995,-3.708355921978969
7423,Flat,2750,1.0,False,50,,2nd,,,1,1,True,True,False,True,True,True,True,False,False,False,False,False,Centro,Sol,28013.0,6 November,Calle de Chinchilla,40.4194566,-3.7038755
7424,Duplex,2400,2.0,False,156,,1st,1800.0,south,2,2,True,True,True,True,True,True,True,False,True,False,False,False,Centro,Palacio,28005.0,19 October,Calle del Nuncio,40.4133839,-3.7093285
7425,Studio,800,1.0,True,43,,ground,,,0,1,True,True,False,True,True,False,False,False,False,False,False,False,Centro,Palacio,28005.0,26 October,25,40.40909235,-3.7150601952040363
7426,Flat,2100,1.0,False,85,,1st,,,2,1,True,True,False,True,True,False,True,False,False,False,False,False,Centro,Malasaña-Universidad,nan,14 October,Calle de Fuencarral,40.4218831,-3.7009642167024706
7427,Flat,1400,1.0,False,35,,2nd,,,1,1,True,True,False,True,True,False,True,False,False,False,False,False,Centro,Malasaña-Universidad,28004.0,14 October,Calle de Santa Lucía,40.4258806,-3.7050195
7428,Studio,1600,1.0,False,24,,1st,,,0,1,True,True,False,True,True,False,True,False,False,False,False,False,Centro,Sol,28013.0,2 November,Calle de los Jardines,40.418935,-3.7008037
7429,Flat,1800,1.0,False,45,,1st,,,1,1,True,True,False,False,False,False,True,False,False,False,False,False,Centro,Lavapiés-Embajadores,28012.0,1 November,Calle de Tribulete,40.4074898,-3.7031984
7430,Flat,1900,1.0,False,40,,1st,,,2,1,True,True,False,True,True,False,True,False,False,False,False,False,Centro,Palacio,28005.0,14 October,Calle Angosta de los Mancebos,40.4125781,-3.7131399
7431,Flat,2500,1.0,False,45,,1st,,,1,1,True,True,False,False,False,False,True,False,False,False,False,False,Centro,Lavapiés-Embajadores,28012.0,1 November,Calle del Salitre,40.4081908,-3.6997132
7432,Flat,1800,1.0,False,50,,2nd,,,1,1,True,True,False,True,True,False,True,False,False,False,False,False,Centro,Lavapiés-Embajadores,28012.0,17 October,Calle de San Ildefonso,40.4103178,-3.69604
7433,Flat,1800,1.0,False,40,,4th,,,1,2,True,True,False,False,False,False,True,False,False,False,False,False,Centro,Palacio,28005.0,5 November,Calle de los Mancebos,40.4126381,-3.7129711
7434,Flat,1900,1.0,False,45,,3rd,,,1,1,True,True,False,True,True,False,True,False,False,False,False,False,Centro,Malasaña-Universidad,28004.0,3 November,Travesía del Horno de la Mata,40.4207882,-3.7038635
7435,Studio,2000,1.0,False,30,,2nd,,,0,1,True,True,False,True,True,False,True,False,False,False,False,False,Centro,Malasaña-Universidad,28004.0,19 October,,,
7436,Flat,1800,1.0,False,40,,1st,,,1,1,True,True,False,True,True,False,True,False,False,False,False,False,Centro,Lavapiés-Embajadores,28012.0,18 October,Calle de San Ildefonso,40.4103178,-3.69604
7437,Flat,1800,1.0,False,40,,1st,,,1,1,True,True,False,True,True,False,True,False,False,False,False,False,Centro,Sol,28012.0,2 November,Calle de Barcelona,40.4157539,-3.7025982
7438,Flat,2000,1.0,False,45,,8th,,,1,1,True,True,False,True,True,False,True,False,False,False,False,False,Centro,Palacio,nan,18 October,Plaza de España,40.421868950000004,-3.713090341506608
7439,Flat,1800,1.0,False,40,,2nd,,,1,1,True,True,False,True,True,False,True,False,False,False,False,False,Centro,Malasaña-Universidad,28004.0,18 October,Corredera Baja de San Pablo,40.4218577,-3.7046031
7440,Flat,1800,1.0,False,50,,1st,,,1,1,True,True,False,True,True,False,True,False,False,False,False,False,Centro,Huertas-Cortes,28014.0,14 October,,,
